,Wolves,Sheep,ModelParams,Run
1638,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1639,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1640,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1641,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1642,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1643,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1644,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1645,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1646,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1647,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1648,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1649,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1650,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1651,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1652,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1653,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1654,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1655,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1656,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1657,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1658,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1659,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1660,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1661,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1662,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1663,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1664,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1665,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1666,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1667,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1668,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1669,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1670,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1671,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1672,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1673,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1674,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1675,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1676,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1677,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1678,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1679,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1680,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1681,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1682,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1683,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1684,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1685,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1686,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1687,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1688,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1689,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1690,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1691,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1692,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1693,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1694,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1695,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1696,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1697,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1698,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1699,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1700,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1701,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1702,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1703,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1704,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1705,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1706,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1707,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1708,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1709,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1710,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1711,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1712,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1713,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1714,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1715,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1716,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1717,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1718,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1719,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1720,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1721,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1722,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1723,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1724,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1725,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1726,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1727,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1728,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1729,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1730,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1731,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1732,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1733,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1734,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1735,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1736,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1737,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1738,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1739,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1740,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1741,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1742,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1743,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1744,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1745,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1746,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1747,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1748,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1749,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1750,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1751,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1752,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1753,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1754,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1755,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1756,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1757,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1758,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1759,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1760,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1761,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1762,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1763,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1764,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1765,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1766,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1767,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1768,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1769,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1770,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1771,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1772,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1773,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1774,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1775,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1776,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1777,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1778,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1779,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1780,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1781,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1782,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1783,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1784,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1785,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1786,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1787,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1788,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1789,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1790,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1791,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1792,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1793,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1794,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1795,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1796,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1797,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1798,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1799,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1800,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1801,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1802,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1803,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1804,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1805,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1806,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1807,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1808,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1809,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1810,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1811,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1812,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1813,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1814,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1815,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1816,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1817,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1818,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1819,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1820,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1821,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1822,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1823,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1824,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1825,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1826,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1827,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1828,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1829,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1830,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1831,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1832,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1833,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1834,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1835,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1836,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1837,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1838,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1839,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1840,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1841,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1842,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1843,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1844,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1845,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1846,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1847,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1848,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1849,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1850,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1851,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1852,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1853,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1854,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1855,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1856,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1857,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1858,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1859,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1860,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1861,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1862,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1863,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1864,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1865,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1866,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1867,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1868,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1869,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1870,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1871,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1872,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1873,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1874,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1875,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1876,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1877,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1878,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1879,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1880,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1881,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1882,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1883,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1884,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1885,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1886,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1887,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1888,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1889,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1890,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1891,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1892,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1893,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1894,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1895,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1896,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1897,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1898,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1899,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1900,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1901,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1902,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1903,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1904,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1905,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1906,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1907,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1908,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1909,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1910,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1911,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1912,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1913,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1914,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1915,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1916,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1917,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1918,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1919,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1920,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1921,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1922,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1923,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1924,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1925,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1926,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1927,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1928,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1929,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1930,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1931,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1932,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1933,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1934,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1935,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1936,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1937,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1938,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1939,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1940,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1941,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1942,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1943,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1944,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1945,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1946,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1947,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1948,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1949,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1950,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1951,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1952,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1953,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1954,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1955,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1956,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1957,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1958,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1959,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1960,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1961,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
1962,0,0,"{'sheep_reproduce': 0.05, 'wolf_reproduce': 0.05}",8
