,Rich,Poor,MiddleClass,Savings,Wallets,Money,Loans,ModelParams,Run
405,4,0,18,150.0,5.0,155.0,3.0,"(25, 10, 50)",5
406,4,0,17,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
407,4,0,17,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
408,4,0,17,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
409,4,0,17,153.0,2.0,155.0,3.0,"(25, 10, 50)",5
410,4,0,18,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
411,4,0,18,153.0,2.0,155.0,3.0,"(25, 10, 50)",5
412,3,0,19,153.0,2.0,155.0,3.0,"(25, 10, 50)",5
413,3,0,18,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
414,3,0,18,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
415,3,0,18,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
416,2,0,19,153.0,2.0,155.0,3.0,"(25, 10, 50)",5
417,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
418,2,0,19,150.0,5.0,155.0,3.0,"(25, 10, 50)",5
419,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
420,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
421,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
422,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
423,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
424,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
425,2,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
426,3,0,19,150.0,5.0,155.0,3.0,"(25, 10, 50)",5
427,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
428,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
429,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
430,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
431,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
432,4,0,19,153.0,2.0,155.0,3.0,"(25, 10, 50)",5
433,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
434,4,0,19,155.0,0.0,155.0,3.0,"(25, 10, 50)",5
435,5,0,19,160.0,5.0,165.0,13.0,"(25, 10, 50)",5
436,5,0,19,163.0,2.0,165.0,13.0,"(25, 10, 50)",5
437,5,0,19,163.0,2.0,165.0,13.0,"(25, 10, 50)",5
438,5,0,19,161.0,2.0,163.0,11.0,"(25, 10, 50)",5
439,6,0,18,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
440,5,0,18,156.0,7.0,163.0,11.0,"(25, 10, 50)",5
441,6,0,18,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
442,6,0,18,158.0,5.0,163.0,11.0,"(25, 10, 50)",5
443,6,0,18,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
444,6,0,18,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
445,6,0,18,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
446,6,0,18,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
447,6,0,19,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
448,6,0,19,163.0,0.0,163.0,11.0,"(25, 10, 50)",5
449,6,0,17,163.0,2.0,165.0,13.0,"(25, 10, 50)",5
450,6,0,16,165.0,0.0,165.0,13.0,"(25, 10, 50)",5
451,7,0,15,163.0,2.0,165.0,13.0,"(25, 10, 50)",5
452,7,0,15,167.0,0.0,167.0,15.0,"(25, 10, 50)",5
453,7,0,15,165.0,2.0,167.0,15.0,"(25, 10, 50)",5
454,7,0,15,167.0,0.0,167.0,15.0,"(25, 10, 50)",5
455,7,0,16,165.0,2.0,167.0,15.0,"(25, 10, 50)",5
456,6,0,16,167.0,0.0,167.0,15.0,"(25, 10, 50)",5
457,6,0,16,169.0,0.0,169.0,17.0,"(25, 10, 50)",5
458,7,0,15,170.0,4.0,174.0,22.0,"(25, 10, 50)",5
459,7,0,16,170.0,0.0,170.0,18.0,"(25, 10, 50)",5
460,7,0,16,172.0,0.0,172.0,20.0,"(25, 10, 50)",5
461,7,0,16,172.0,0.0,172.0,20.0,"(25, 10, 50)",5
462,7,0,16,172.0,0.0,172.0,20.0,"(25, 10, 50)",5
463,6,0,16,170.0,2.0,172.0,20.0,"(25, 10, 50)",5
464,6,0,16,170.0,2.0,172.0,20.0,"(25, 10, 50)",5
465,7,0,16,172.0,2.0,174.0,22.0,"(25, 10, 50)",5
466,7,0,16,176.0,0.0,176.0,24.0,"(25, 10, 50)",5
467,7,0,16,176.0,0.0,176.0,24.0,"(25, 10, 50)",5
468,7,0,16,176.0,0.0,176.0,24.0,"(25, 10, 50)",5
469,7,0,16,176.0,0.0,176.0,24.0,"(25, 10, 50)",5
470,6,0,17,176.0,0.0,176.0,24.0,"(25, 10, 50)",5
471,7,0,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
472,7,0,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
473,6,0,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
474,6,0,15,182.0,0.0,182.0,30.0,"(25, 10, 50)",5
475,6,0,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
476,6,0,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
477,6,0,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
478,6,0,17,170.0,5.0,175.0,23.0,"(25, 10, 50)",5
479,6,0,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
480,6,0,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
481,6,0,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
482,6,0,18,170.0,0.0,170.0,18.0,"(25, 10, 50)",5
483,7,0,18,170.0,0.0,170.0,18.0,"(25, 10, 50)",5
484,7,0,18,170.0,0.0,170.0,18.0,"(25, 10, 50)",5
485,7,0,18,170.0,0.0,170.0,18.0,"(25, 10, 50)",5
486,6,0,18,166.0,5.0,171.0,19.0,"(25, 10, 50)",5
487,7,1,17,173.0,0.0,173.0,21.0,"(25, 10, 50)",5
488,7,1,17,173.0,2.0,175.0,23.0,"(25, 10, 50)",5
489,7,1,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
490,7,1,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
491,7,1,17,175.0,0.0,175.0,23.0,"(25, 10, 50)",5
492,7,1,17,175.0,2.0,177.0,25.0,"(25, 10, 50)",5
493,7,1,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
494,7,1,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
495,7,1,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
496,7,1,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
497,7,1,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
498,7,1,17,177.0,0.0,177.0,25.0,"(25, 10, 50)",5
499,7,1,17,177.0,5.0,182.0,30.0,"(25, 10, 50)",5
500,7,1,17,182.0,0.0,182.0,30.0,"(25, 10, 50)",5
501,7,1,17,182.0,0.0,182.0,30.0,"(25, 10, 50)",5
502,7,1,17,184.0,0.0,184.0,32.0,"(25, 10, 50)",5
503,7,1,16,184.0,0.0,184.0,32.0,"(25, 10, 50)",5
504,7,1,16,184.0,0.0,184.0,32.0,"(25, 10, 50)",5
505,0,0,25,0.0,137.0,137.0,0.0,"(25, 10, 100)",6
506,2,0,22,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
507,2,0,22,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
508,2,0,22,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
509,2,0,22,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
510,2,0,22,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
511,2,0,22,130.0,7.0,137.0,0.0,"(25, 10, 100)",6
512,2,0,21,136.0,1.0,137.0,0.0,"(25, 10, 100)",6
513,2,0,21,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
514,2,0,21,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
515,2,0,21,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
516,2,0,21,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
517,3,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
518,3,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
519,3,0,20,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
520,3,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
521,3,0,20,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
522,3,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
523,3,0,20,134.0,3.0,137.0,0.0,"(25, 10, 100)",6
524,4,0,19,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
525,4,0,19,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
526,4,0,19,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
527,4,0,19,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
528,4,0,19,134.0,3.0,137.0,0.0,"(25, 10, 100)",6
529,4,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
530,4,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
531,4,0,20,136.0,1.0,137.0,0.0,"(25, 10, 100)",6
532,5,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
533,5,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
534,4,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
535,4,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
536,4,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
537,4,0,19,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
538,3,0,20,136.0,1.0,137.0,0.0,"(25, 10, 100)",6
539,3,0,20,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
540,3,0,20,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
541,3,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
542,3,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
543,3,0,21,137.0,0.0,137.0,0.0,"(25, 10, 100)",6
544,3,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
545,3,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
546,3,0,21,134.0,3.0,137.0,0.0,"(25, 10, 100)",6
547,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
548,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
549,4,0,21,133.0,4.0,137.0,0.0,"(25, 10, 100)",6
550,5,0,20,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
551,5,0,20,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
552,5,0,20,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
553,5,0,20,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
554,5,0,20,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
555,5,0,20,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
556,4,0,21,136.0,1.0,137.0,0.0,"(25, 10, 100)",6
557,4,0,21,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
558,4,0,21,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
559,4,0,21,138.0,-1.0,137.0,0.0,"(25, 10, 100)",6
560,3,0,22,133.0,4.0,137.0,0.0,"(25, 10, 100)",6
561,3,0,22,140.0,-3.0,137.0,0.0,"(25, 10, 100)",6
562,3,0,22,140.0,-3.0,137.0,0.0,"(25, 10, 100)",6
563,3,0,22,140.0,-3.0,137.0,0.0,"(25, 10, 100)",6
564,3,0,22,136.0,1.0,137.0,0.0,"(25, 10, 100)",6
565,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
566,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
567,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
568,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
569,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
570,4,0,21,136.0,1.0,137.0,0.0,"(25, 10, 100)",6
571,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
572,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
573,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
574,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
575,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
576,4,0,21,133.0,4.0,137.0,0.0,"(25, 10, 100)",6
577,3,0,22,131.0,6.0,137.0,0.0,"(25, 10, 100)",6
578,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
579,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
580,4,0,21,131.0,6.0,137.0,0.0,"(25, 10, 100)",6
581,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
582,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
583,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
584,4,0,21,141.0,-4.0,137.0,0.0,"(25, 10, 100)",6
585,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
586,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
587,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
588,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
589,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
590,4,0,21,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
591,3,0,21,134.0,3.0,137.0,0.0,"(25, 10, 100)",6
592,3,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
593,3,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
594,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
595,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
596,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
597,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
598,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
599,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
600,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
601,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
602,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
603,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
604,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
605,4,0,20,139.0,-2.0,137.0,0.0,"(25, 10, 100)",6
606,0,0,25,0.0,186.0,186.0,0.0,"(25, 15, 0)",7
607,1,0,21,186.0,0.0,186.0,0.0,"(25, 15, 0)",7
608,1,0,21,186.0,0.0,186.0,0.0,"(25, 15, 0)",7
609,1,0,21,186.0,0.0,186.0,0.0,"(25, 15, 0)",7
610,1,0,21,186.0,0.0,186.0,0.0,"(25, 15, 0)",7
611,0,0,22,181.0,5.0,186.0,0.0,"(25, 15, 0)",7
612,0,0,21,186.0,0.0,186.0,0.0,"(25, 15, 0)",7
613,0,0,21,186.0,0.0,186.0,0.0,"(25, 15, 0)",7
614,1,0,20,189.0,0.0,189.0,3.0,"(25, 15, 0)",7
615,2,0,20,189.0,0.0,189.0,3.0,"(25, 15, 0)",7
616,1,0,21,186.0,5.0,191.0,5.0,"(25, 15, 0)",7
617,1,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
618,1,0,21,186.0,5.0,191.0,5.0,"(25, 15, 0)",7
619,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
620,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
621,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
622,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
623,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
624,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
625,2,0,21,191.0,0.0,191.0,5.0,"(25, 15, 0)",7
626,2,0,21,191.0,2.0,193.0,7.0,"(25, 15, 0)",7
627,2,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
628,2,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
629,2,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
630,2,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
631,3,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
632,3,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
633,3,0,20,194.0,2.0,196.0,10.0,"(25, 15, 0)",7
634,3,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
635,3,0,20,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
636,3,0,21,194.0,2.0,196.0,10.0,"(25, 15, 0)",7
637,4,0,20,191.0,5.0,196.0,10.0,"(25, 15, 0)",7
638,4,0,19,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
639,4,0,19,196.0,0.0,196.0,10.0,"(25, 15, 0)",7
640,4,0,19,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
641,4,0,19,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
642,4,0,19,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
643,4,0,19,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
644,4,0,20,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
645,4,0,20,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
646,4,0,21,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
647,4,0,21,195.0,0.0,195.0,9.0,"(25, 15, 0)",7
648,4,0,21,193.0,2.0,195.0,9.0,"(25, 15, 0)",7
649,4,0,20,200.0,0.0,200.0,14.0,"(25, 15, 0)",7
650,4,1,19,198.0,5.0,203.0,17.0,"(25, 15, 0)",7
651,4,1,19,201.0,2.0,203.0,17.0,"(25, 15, 0)",7
652,4,1,19,203.0,0.0,203.0,17.0,"(25, 15, 0)",7
653,4,1,19,203.0,0.0,203.0,17.0,"(25, 15, 0)",7
654,5,1,18,208.0,0.0,208.0,22.0,"(25, 15, 0)",7
655,5,1,18,206.0,0.0,206.0,20.0,"(25, 15, 0)",7
656,5,1,18,210.0,0.0,210.0,24.0,"(25, 15, 0)",7
657,5,1,18,208.0,9.0,217.0,31.0,"(25, 15, 0)",7
658,6,1,17,217.0,0.0,217.0,31.0,"(25, 15, 0)",7
659,6,1,17,212.0,5.0,217.0,31.0,"(25, 15, 0)",7
660,6,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
661,6,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
662,6,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
663,6,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
664,6,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
665,6,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
666,6,2,16,219.0,0.0,219.0,33.0,"(25, 15, 0)",7
667,7,2,16,219.0,0.0,219.0,33.0,"(25, 15, 0)",7
668,7,2,16,219.0,0.0,219.0,33.0,"(25, 15, 0)",7
669,7,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
670,7,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
671,7,1,17,210.0,7.0,217.0,31.0,"(25, 15, 0)",7
672,7,1,17,212.0,5.0,217.0,31.0,"(25, 15, 0)",7
673,7,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
674,7,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
675,7,1,17,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
676,7,1,17,211.0,5.0,216.0,30.0,"(25, 15, 0)",7
677,7,1,17,214.0,2.0,216.0,30.0,"(25, 15, 0)",7
678,6,1,17,214.0,2.0,216.0,30.0,"(25, 15, 0)",7
679,5,1,18,212.0,2.0,214.0,28.0,"(25, 15, 0)",7
680,5,1,19,209.0,5.0,214.0,28.0,"(25, 15, 0)",7
681,6,1,18,208.0,5.0,213.0,27.0,"(25, 15, 0)",7
682,5,1,19,213.0,0.0,213.0,27.0,"(25, 15, 0)",7
683,5,1,19,213.0,0.0,213.0,27.0,"(25, 15, 0)",7
684,5,1,19,213.0,0.0,213.0,27.0,"(25, 15, 0)",7
685,5,1,19,213.0,0.0,213.0,27.0,"(25, 15, 0)",7
686,4,2,19,208.0,10.0,218.0,32.0,"(25, 15, 0)",7
687,4,2,19,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
688,4,2,19,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
689,4,2,19,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
690,4,2,19,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
691,3,2,20,213.0,5.0,218.0,32.0,"(25, 15, 0)",7
692,3,2,20,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
693,3,2,20,213.0,5.0,218.0,32.0,"(25, 15, 0)",7
694,3,2,20,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
695,3,2,20,218.0,0.0,218.0,32.0,"(25, 15, 0)",7
696,3,2,20,213.0,5.0,218.0,32.0,"(25, 15, 0)",7
697,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
698,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
699,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
700,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
701,3,2,20,212.0,2.0,214.0,28.0,"(25, 15, 0)",7
702,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
703,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
704,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
705,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
706,3,2,20,214.0,0.0,214.0,28.0,"(25, 15, 0)",7
707,0,0,25,0.0,222.0,222.0,0.0,"(25, 15, 50)",8
708,5,0,20,222.0,0.0,222.0,0.0,"(25, 15, 50)",8
709,5,0,20,222.0,0.0,222.0,0.0,"(25, 15, 50)",8
710,5,0,20,222.0,0.0,222.0,0.0,"(25, 15, 50)",8
711,5,0,20,222.0,0.0,222.0,0.0,"(25, 15, 50)",8
712,4,0,21,215.0,12.0,227.0,5.0,"(25, 15, 50)",8
713,4,0,21,227.0,2.0,229.0,7.0,"(25, 15, 50)",8
714,4,0,21,226.0,5.0,231.0,9.0,"(25, 15, 50)",8
715,5,0,19,229.0,2.0,231.0,9.0,"(25, 15, 50)",8
716,5,0,19,233.0,5.0,238.0,16.0,"(25, 15, 50)",8
717,5,0,19,238.0,0.0,238.0,16.0,"(25, 15, 50)",8
718,5,0,19,238.0,0.0,238.0,16.0,"(25, 15, 50)",8
719,5,0,19,233.0,5.0,238.0,16.0,"(25, 15, 50)",8
720,5,0,19,236.0,0.0,236.0,14.0,"(25, 15, 50)",8
721,4,0,20,234.0,2.0,236.0,14.0,"(25, 15, 50)",8
722,4,0,20,234.0,0.0,234.0,12.0,"(25, 15, 50)",8
723,4,0,20,234.0,0.0,234.0,12.0,"(25, 15, 50)",8
724,4,0,20,234.0,0.0,234.0,12.0,"(25, 15, 50)",8
725,3,0,21,229.0,5.0,234.0,12.0,"(25, 15, 50)",8
726,3,0,21,234.0,0.0,234.0,12.0,"(25, 15, 50)",8
727,3,0,21,234.0,0.0,234.0,12.0,"(25, 15, 50)",8
728,3,0,21,232.0,2.0,234.0,12.0,"(25, 15, 50)",8
729,3,0,21,232.0,0.0,232.0,10.0,"(25, 15, 50)",8
730,3,0,21,232.0,0.0,232.0,10.0,"(25, 15, 50)",8
731,3,0,21,230.0,2.0,232.0,10.0,"(25, 15, 50)",8
732,3,0,21,232.0,0.0,232.0,10.0,"(25, 15, 50)",8
733,3,0,21,231.0,2.0,233.0,11.0,"(25, 15, 50)",8
734,3,0,21,231.0,2.0,233.0,11.0,"(25, 15, 50)",8
735,3,0,21,233.0,0.0,233.0,11.0,"(25, 15, 50)",8
736,3,0,21,228.0,5.0,233.0,11.0,"(25, 15, 50)",8
737,3,0,21,231.0,2.0,233.0,11.0,"(25, 15, 50)",8
738,3,0,21,233.0,0.0,233.0,11.0,"(25, 15, 50)",8
739,3,0,21,231.0,2.0,233.0,11.0,"(25, 15, 50)",8
740,3,0,21,233.0,0.0,233.0,11.0,"(25, 15, 50)",8
741,3,0,21,233.0,0.0,233.0,11.0,"(25, 15, 50)",8
742,3,0,21,233.0,0.0,233.0,11.0,"(25, 15, 50)",8
743,3,0,21,231.0,2.0,233.0,11.0,"(25, 15, 50)",8
744,3,0,21,230.0,2.0,232.0,10.0,"(25, 15, 50)",8
745,3,0,21,232.0,0.0,232.0,10.0,"(25, 15, 50)",8
746,3,0,21,230.0,2.0,232.0,10.0,"(25, 15, 50)",8
747,2,0,22,225.0,5.0,230.0,8.0,"(25, 15, 50)",8
748,2,0,22,227.0,5.0,232.0,10.0,"(25, 15, 50)",8
749,2,0,22,232.0,0.0,232.0,10.0,"(25, 15, 50)",8
750,2,0,22,230.0,2.0,232.0,10.0,"(25, 15, 50)",8
751,2,0,22,236.0,0.0,236.0,14.0,"(25, 15, 50)",8
752,2,0,22,236.0,5.0,241.0,19.0,"(25, 15, 50)",8
753,2,0,22,238.0,5.0,243.0,21.0,"(25, 15, 50)",8
754,2,0,22,238.0,0.0,238.0,16.0,"(25, 15, 50)",8
755,2,0,22,238.0,0.0,238.0,16.0,"(25, 15, 50)",8
756,1,0,22,238.0,0.0,238.0,16.0,"(25, 15, 50)",8
757,1,0,22,238.0,0.0,238.0,16.0,"(25, 15, 50)",8
758,1,0,22,236.0,0.0,236.0,14.0,"(25, 15, 50)",8
759,2,1,20,238.0,5.0,243.0,21.0,"(25, 15, 50)",8
760,2,1,20,243.0,0.0,243.0,21.0,"(25, 15, 50)",8
761,2,1,20,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
762,2,1,20,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
763,2,1,20,243.0,2.0,245.0,23.0,"(25, 15, 50)",8
764,2,1,20,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
765,2,1,20,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
766,2,1,20,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
767,2,1,20,243.0,2.0,245.0,23.0,"(25, 15, 50)",8
768,2,0,21,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
769,2,0,20,243.0,2.0,245.0,23.0,"(25, 15, 50)",8
770,3,0,20,243.0,2.0,245.0,23.0,"(25, 15, 50)",8
771,3,0,19,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
772,3,0,19,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
773,3,0,19,245.0,0.0,245.0,23.0,"(25, 15, 50)",8
774,3,0,19,240.0,5.0,245.0,23.0,"(25, 15, 50)",8
775,3,0,19,235.0,5.0,240.0,18.0,"(25, 15, 50)",8
776,3,0,18,240.0,0.0,240.0,18.0,"(25, 15, 50)",8
777,4,0,18,242.0,0.0,242.0,20.0,"(25, 15, 50)",8
778,4,0,18,242.0,0.0,242.0,20.0,"(25, 15, 50)",8
779,4,0,19,242.0,0.0,242.0,20.0,"(25, 15, 50)",8
